"","tail","head","onset","terminus","onset.censored","terminus.censored","duration","id.edge"
"2176",39,48,7,16,FALSE,FALSE,9,2176
"2177",46,43,7,16,FALSE,FALSE,9,2177
"2178",46,44,7,16,FALSE,FALSE,9,2178
"2179",46,39,7,16,FALSE,FALSE,9,2179
"2180",46,46,7,16,FALSE,FALSE,9,2180
"2181",46,47,7,16,FALSE,FALSE,9,2181
"2182",46,40,7,16,FALSE,FALSE,9,2182
"2183",46,48,7,16,FALSE,FALSE,9,2183
"2184",47,43,7,16,FALSE,FALSE,9,2184
"2185",47,44,7,16,FALSE,FALSE,9,2185
"2186",47,39,7,16,FALSE,FALSE,9,2186
"2187",47,46,7,16,FALSE,FALSE,9,2187
"2188",47,47,7,16,FALSE,FALSE,9,2188
"2189",47,40,7,16,FALSE,FALSE,9,2189
"2190",47,48,7,16,FALSE,FALSE,9,2190
"2191",40,43,7,16,FALSE,FALSE,9,2191
"2192",40,44,7,16,FALSE,FALSE,9,2192
"2193",40,39,7,16,FALSE,FALSE,9,2193
"2194",40,46,7,16,FALSE,FALSE,9,2194
"2195",40,47,7,16,FALSE,FALSE,9,2195
"2196",40,40,7,16,FALSE,FALSE,9,2196
"2197",40,48,7,16,FALSE,FALSE,9,2197
"2198",48,43,7,16,FALSE,FALSE,9,2198
"2199",48,44,7,16,FALSE,FALSE,9,2199
"2200",48,39,7,16,FALSE,FALSE,9,2200
"2201",48,46,7,16,FALSE,FALSE,9,2201
"2202",48,47,7,16,FALSE,FALSE,9,2202
"2203",48,40,7,16,FALSE,FALSE,9,2203
"2204",48,48,7,16,FALSE,FALSE,9,2204
"2205",43,43,7,16,FALSE,FALSE,9,2205
"2206",43,44,7,16,FALSE,FALSE,9,2206
"2207",43,39,7,16,FALSE,FALSE,9,2207
"2208",43,46,7,16,FALSE,FALSE,9,2208
"2209",43,47,7,16,FALSE,FALSE,9,2209
"2210",43,40,7,16,FALSE,FALSE,9,2210
"2211",43,48,7,16,FALSE,FALSE,9,2211
"2212",44,43,7,16,FALSE,FALSE,9,2212
"2213",44,44,7,16,FALSE,FALSE,9,2213
"2214",44,39,7,16,FALSE,FALSE,9,2214
"2215",44,46,7,16,FALSE,FALSE,9,2215
"2216",44,47,7,16,FALSE,FALSE,9,2216
"2217",44,40,7,16,FALSE,FALSE,9,2217
"2218",44,48,7,16,FALSE,FALSE,9,2218
"2219",39,43,7,16,FALSE,FALSE,9,2219
"2220",39,44,7,16,FALSE,FALSE,9,2220
"2221",39,39,7,16,FALSE,FALSE,9,2221
"2222",39,46,7,16,FALSE,FALSE,9,2222
"2223",39,47,7,16,FALSE,FALSE,9,2223
"2224",39,40,7,16,FALSE,FALSE,9,2224
"2225",39,48,7,16,FALSE,FALSE,9,2225
"2226",46,43,7,16,FALSE,FALSE,9,2226
"2227",46,44,7,16,FALSE,FALSE,9,2227
"2228",46,39,7,16,FALSE,FALSE,9,2228
"2229",46,46,7,16,FALSE,FALSE,9,2229
"2230",46,47,7,16,FALSE,FALSE,9,2230
"2231",46,40,7,16,FALSE,FALSE,9,2231
"2232",46,48,7,16,FALSE,FALSE,9,2232
"2233",47,43,7,16,FALSE,FALSE,9,2233
"2234",47,44,7,16,FALSE,FALSE,9,2234
"2235",47,39,7,16,FALSE,FALSE,9,2235
"2236",47,46,7,16,FALSE,FALSE,9,2236
"2237",47,47,7,16,FALSE,FALSE,9,2237
"2238",47,40,7,16,FALSE,FALSE,9,2238
"2239",47,48,7,16,FALSE,FALSE,9,2239
"2240",40,43,7,16,FALSE,FALSE,9,2240
"2241",40,44,7,16,FALSE,FALSE,9,2241
"2242",40,39,7,16,FALSE,FALSE,9,2242
"2243",40,46,7,16,FALSE,FALSE,9,2243
"2244",40,47,7,16,FALSE,FALSE,9,2244
"2245",40,40,7,16,FALSE,FALSE,9,2245
"2246",40,48,7,16,FALSE,FALSE,9,2246
"2247",48,43,7,16,FALSE,FALSE,9,2247
"2248",48,44,7,16,FALSE,FALSE,9,2248
"2249",48,39,7,16,FALSE,FALSE,9,2249
"2250",48,46,7,16,FALSE,FALSE,9,2250
"2251",48,47,7,16,FALSE,FALSE,9,2251
"2252",48,40,7,16,FALSE,FALSE,9,2252
"2253",48,48,7,16,FALSE,FALSE,9,2253
"2254",43,43,9,16,FALSE,FALSE,7,2254
"2255",43,44,9,16,FALSE,FALSE,7,2255
"2256",43,45,9,16,FALSE,FALSE,7,2256
"2257",43,39,9,16,FALSE,FALSE,7,2257
"2258",43,47,9,16,FALSE,FALSE,7,2258
"2259",43,40,9,16,FALSE,FALSE,7,2259
"2260",43,48,9,16,FALSE,FALSE,7,2260
"2261",44,43,9,16,FALSE,FALSE,7,2261
"2262",44,44,9,16,FALSE,FALSE,7,2262
"2263",44,45,9,16,FALSE,FALSE,7,2263
"2264",44,39,9,16,FALSE,FALSE,7,2264
"2265",44,47,9,16,FALSE,FALSE,7,2265
"2266",44,40,9,16,FALSE,FALSE,7,2266
"2267",44,48,9,16,FALSE,FALSE,7,2267
"2268",45,43,9,16,FALSE,FALSE,7,2268
"2269",45,44,9,16,FALSE,FALSE,7,2269
"2270",45,45,9,16,FALSE,FALSE,7,2270
"2271",45,39,9,16,FALSE,FALSE,7,2271
"2272",45,47,9,16,FALSE,FALSE,7,2272
"2273",45,40,9,16,FALSE,FALSE,7,2273
"2274",45,48,9,16,FALSE,FALSE,7,2274
"2275",39,43,9,16,FALSE,FALSE,7,2275
"2276",39,44,9,16,FALSE,FALSE,7,2276
"2277",39,45,9,16,FALSE,FALSE,7,2277
"2278",39,39,9,16,FALSE,FALSE,7,2278
"2279",39,47,9,16,FALSE,FALSE,7,2279
"2280",39,40,9,16,FALSE,FALSE,7,2280
"2281",39,48,9,16,FALSE,FALSE,7,2281
"2282",47,43,9,16,FALSE,FALSE,7,2282
"2283",47,44,9,16,FALSE,FALSE,7,2283
"2284",47,45,9,16,FALSE,FALSE,7,2284
"2285",47,39,9,16,FALSE,FALSE,7,2285
"2286",47,47,9,16,FALSE,FALSE,7,2286
"2287",47,40,9,16,FALSE,FALSE,7,2287
"2288",47,48,9,16,FALSE,FALSE,7,2288
"2289",40,43,9,16,FALSE,FALSE,7,2289
"2290",40,44,9,16,FALSE,FALSE,7,2290
"2291",40,45,9,16,FALSE,FALSE,7,2291
"2292",40,39,9,16,FALSE,FALSE,7,2292
"2293",40,47,9,16,FALSE,FALSE,7,2293
"2294",40,40,9,16,FALSE,FALSE,7,2294
"2295",40,48,9,16,FALSE,FALSE,7,2295
"2296",48,43,9,16,FALSE,FALSE,7,2296
"2297",48,44,9,16,FALSE,FALSE,7,2297
"2298",48,45,9,16,FALSE,FALSE,7,2298
"2299",48,39,9,16,FALSE,FALSE,7,2299
"2300",48,47,9,16,FALSE,FALSE,7,2300
"2301",48,40,9,16,FALSE,FALSE,7,2301
"2302",48,48,9,16,FALSE,FALSE,7,2302
"2303",43,43,9,16,FALSE,FALSE,7,2303
"2304",43,44,9,16,FALSE,FALSE,7,2304
"2305",43,45,9,16,FALSE,FALSE,7,2305
"2306",43,39,9,16,FALSE,FALSE,7,2306
"2307",43,47,9,16,FALSE,FALSE,7,2307
"2308",43,40,9,16,FALSE,FALSE,7,2308
"2309",43,48,9,16,FALSE,FALSE,7,2309
"2310",44,43,9,16,FALSE,FALSE,7,2310
"2311",44,44,9,16,FALSE,FALSE,7,2311
"2312",44,45,9,16,FALSE,FALSE,7,2312
"2313",44,39,9,16,FALSE,FALSE,7,2313
"2314",44,47,9,16,FALSE,FALSE,7,2314
"2315",44,40,9,16,FALSE,FALSE,7,2315
"2316",44,48,9,16,FALSE,FALSE,7,2316
"2317",45,43,9,16,FALSE,FALSE,7,2317
"2318",45,44,9,16,FALSE,FALSE,7,2318
"2319",45,45,9,16,FALSE,FALSE,7,2319
"2320",45,39,9,16,FALSE,FALSE,7,2320
"2321",45,47,9,16,FALSE,FALSE,7,2321
"2322",45,40,9,16,FALSE,FALSE,7,2322
"2323",45,48,9,16,FALSE,FALSE,7,2323
"2324",39,43,9,16,FALSE,FALSE,7,2324
"2325",39,44,9,16,FALSE,FALSE,7,2325
"2326",39,45,9,16,FALSE,FALSE,7,2326
"2327",39,39,9,16,FALSE,FALSE,7,2327
"2328",39,47,9,16,FALSE,FALSE,7,2328
"2329",39,40,9,16,FALSE,FALSE,7,2329
"2330",39,48,9,16,FALSE,FALSE,7,2330
"2331",47,43,9,16,FALSE,FALSE,7,2331
"2332",47,44,9,16,FALSE,FALSE,7,2332
"2333",47,45,9,16,FALSE,FALSE,7,2333
"2334",47,39,9,16,FALSE,FALSE,7,2334
"2335",47,47,9,16,FALSE,FALSE,7,2335
"2336",47,40,9,16,FALSE,FALSE,7,2336
"2337",47,48,9,16,FALSE,FALSE,7,2337
"2338",40,43,9,16,FALSE,FALSE,7,2338
"2339",40,44,9,16,FALSE,FALSE,7,2339
"2340",40,45,9,16,FALSE,FALSE,7,2340
"2341",40,39,9,16,FALSE,FALSE,7,2341
"2342",40,47,9,16,FALSE,FALSE,7,2342
"2343",40,40,9,16,FALSE,FALSE,7,2343
"2344",40,48,9,16,FALSE,FALSE,7,2344
"2345",48,43,9,16,FALSE,FALSE,7,2345
"2346",48,44,9,16,FALSE,FALSE,7,2346
"2347",48,45,9,16,FALSE,FALSE,7,2347
"2348",48,39,9,16,FALSE,FALSE,7,2348
"2349",48,47,9,16,FALSE,FALSE,7,2349
"2350",48,40,9,16,FALSE,FALSE,7,2350
"2351",48,48,9,16,FALSE,FALSE,7,2351
"2352",43,43,9,16,FALSE,FALSE,7,2352
"2353",43,44,9,16,FALSE,FALSE,7,2353
"2354",43,45,9,16,FALSE,FALSE,7,2354
"2355",43,39,9,16,FALSE,FALSE,7,2355
"2356",43,46,9,16,FALSE,FALSE,7,2356
"2357",43,47,9,16,FALSE,FALSE,7,2357
"2358",43,40,9,16,FALSE,FALSE,7,2358
"2359",43,48,9,16,FALSE,FALSE,7,2359
"2360",44,43,9,16,FALSE,FALSE,7,2360
"2361",44,44,9,16,FALSE,FALSE,7,2361
"2362",44,45,9,16,FALSE,FALSE,7,2362
"2363",44,39,9,16,FALSE,FALSE,7,2363
"2364",44,46,9,16,FALSE,FALSE,7,2364
"2365",44,47,9,16,FALSE,FALSE,7,2365
"2366",44,40,9,16,FALSE,FALSE,7,2366
"2367",44,48,9,16,FALSE,FALSE,7,2367
"2368",45,43,9,16,FALSE,FALSE,7,2368
"2369",45,44,9,16,FALSE,FALSE,7,2369
"2370",45,45,9,16,FALSE,FALSE,7,2370
"2371",45,39,9,16,FALSE,FALSE,7,2371
"2372",45,46,9,16,FALSE,FALSE,7,2372
"2373",45,47,9,16,FALSE,FALSE,7,2373
"2374",45,40,9,16,FALSE,FALSE,7,2374
"2375",45,48,9,16,FALSE,FALSE,7,2375
"2376",39,43,9,16,FALSE,FALSE,7,2376
"2377",39,44,9,16,FALSE,FALSE,7,2377
"2378",39,45,9,16,FALSE,FALSE,7,2378
"2379",39,39,9,16,FALSE,FALSE,7,2379
"2380",39,46,9,16,FALSE,FALSE,7,2380
"2381",39,47,9,16,FALSE,FALSE,7,2381
"2382",39,40,9,16,FALSE,FALSE,7,2382
"2383",39,48,9,16,FALSE,FALSE,7,2383
"2384",46,43,9,16,FALSE,FALSE,7,2384
"2385",46,44,9,16,FALSE,FALSE,7,2385
"2386",46,45,9,16,FALSE,FALSE,7,2386
"2387",46,39,9,16,FALSE,FALSE,7,2387
"2388",46,46,9,16,FALSE,FALSE,7,2388
"2389",46,47,9,16,FALSE,FALSE,7,2389
"2390",46,40,9,16,FALSE,FALSE,7,2390
"2391",46,48,9,16,FALSE,FALSE,7,2391
"2392",47,43,9,16,FALSE,FALSE,7,2392
"2393",47,44,9,16,FALSE,FALSE,7,2393
"2394",47,45,9,16,FALSE,FALSE,7,2394
"2395",47,39,9,16,FALSE,FALSE,7,2395
"2396",47,46,9,16,FALSE,FALSE,7,2396
"2397",47,47,9,16,FALSE,FALSE,7,2397
"2398",47,40,9,16,FALSE,FALSE,7,2398
"2399",47,48,9,16,FALSE,FALSE,7,2399
"2400",40,43,9,16,FALSE,FALSE,7,2400
"2401",40,44,9,16,FALSE,FALSE,7,2401
"2402",40,45,9,16,FALSE,FALSE,7,2402
"2403",40,39,9,16,FALSE,FALSE,7,2403
"2404",40,46,9,16,FALSE,FALSE,7,2404
"2405",40,47,9,16,FALSE,FALSE,7,2405
"2406",40,40,9,16,FALSE,FALSE,7,2406
"2407",40,48,9,16,FALSE,FALSE,7,2407
"2408",48,43,9,16,FALSE,FALSE,7,2408
"2409",48,44,9,16,FALSE,FALSE,7,2409
"2410",48,45,9,16,FALSE,FALSE,7,2410
"2411",48,39,9,16,FALSE,FALSE,7,2411
"2412",48,46,9,16,FALSE,FALSE,7,2412
"2413",48,47,9,16,FALSE,FALSE,7,2413
"2414",48,40,9,16,FALSE,FALSE,7,2414
"2415",48,48,9,16,FALSE,FALSE,7,2415
"2416",43,43,9,16,FALSE,FALSE,7,2416
"2417",43,44,9,16,FALSE,FALSE,7,2417
"2418",43,45,9,16,FALSE,FALSE,7,2418
"2419",43,39,9,16,FALSE,FALSE,7,2419
"2420",43,46,9,16,FALSE,FALSE,7,2420
"2421",43,47,9,16,FALSE,FALSE,7,2421
"2422",43,40,9,16,FALSE,FALSE,7,2422
"2423",43,48,9,16,FALSE,FALSE,7,2423
"2424",44,43,9,16,FALSE,FALSE,7,2424
"2425",44,44,9,16,FALSE,FALSE,7,2425
"2426",44,45,9,16,FALSE,FALSE,7,2426
"2427",44,39,9,16,FALSE,FALSE,7,2427
"2428",44,46,9,16,FALSE,FALSE,7,2428
"2429",44,47,9,16,FALSE,FALSE,7,2429
"2430",44,40,9,16,FALSE,FALSE,7,2430
"2431",44,48,9,16,FALSE,FALSE,7,2431
"2432",45,43,9,16,FALSE,FALSE,7,2432
"2433",45,44,9,16,FALSE,FALSE,7,2433
"2434",45,45,9,16,FALSE,FALSE,7,2434
"2435",45,39,9,16,FALSE,FALSE,7,2435
"2436",45,46,9,16,FALSE,FALSE,7,2436
"2437",45,47,9,16,FALSE,FALSE,7,2437
"2438",45,40,9,16,FALSE,FALSE,7,2438
"2439",45,48,9,16,FALSE,FALSE,7,2439
"2440",39,43,9,16,FALSE,FALSE,7,2440
"2441",39,44,9,16,FALSE,FALSE,7,2441
"2442",39,45,9,16,FALSE,FALSE,7,2442
"2443",39,39,9,16,FALSE,FALSE,7,2443
"2444",39,46,9,16,FALSE,FALSE,7,2444
"2445",39,47,9,16,FALSE,FALSE,7,2445
"2446",39,40,9,16,FALSE,FALSE,7,2446
"2447",39,48,9,16,FALSE,FALSE,7,2447
"2448",46,43,9,16,FALSE,FALSE,7,2448
"2449",46,44,9,16,FALSE,FALSE,7,2449
"2450",46,45,9,16,FALSE,FALSE,7,2450
"2451",46,39,9,16,FALSE,FALSE,7,2451
"2452",46,46,9,16,FALSE,FALSE,7,2452
"2453",46,47,9,16,FALSE,FALSE,7,2453
"2454",46,40,9,16,FALSE,FALSE,7,2454
"2455",46,48,9,16,FALSE,FALSE,7,2455
"2456",47,43,9,16,FALSE,FALSE,7,2456
"2457",47,44,9,16,FALSE,FALSE,7,2457
"2458",47,45,9,16,FALSE,FALSE,7,2458
"2459",47,39,9,16,FALSE,FALSE,7,2459
"2460",47,46,9,16,FALSE,FALSE,7,2460
"2461",47,47,9,16,FALSE,FALSE,7,2461
"2462",47,40,9,16,FALSE,FALSE,7,2462
"2463",47,48,9,16,FALSE,FALSE,7,2463
"2464",40,43,9,16,FALSE,FALSE,7,2464
"2465",40,44,9,16,FALSE,FALSE,7,2465
"2466",40,45,9,16,FALSE,FALSE,7,2466
"2467",40,39,9,16,FALSE,FALSE,7,2467
"2468",40,46,9,16,FALSE,FALSE,7,2468
"2469",40,47,9,16,FALSE,FALSE,7,2469
"2470",40,40,9,16,FALSE,FALSE,7,2470
"2471",40,48,9,16,FALSE,FALSE,7,2471
"2472",48,43,9,16,FALSE,FALSE,7,2472
"2473",48,44,9,16,FALSE,FALSE,7,2473
"2474",48,45,9,16,FALSE,FALSE,7,2474
"2475",48,39,9,16,FALSE,FALSE,7,2475
"2476",48,46,9,16,FALSE,FALSE,7,2476
"2477",48,47,9,16,FALSE,FALSE,7,2477
"2478",48,40,9,16,FALSE,FALSE,7,2478
"2479",48,48,9,16,FALSE,FALSE,7,2479
"2480",43,43,9,16,FALSE,FALSE,7,2480
"2481",43,44,9,16,FALSE,FALSE,7,2481
"2482",43,45,9,16,FALSE,FALSE,7,2482
"2483",43,39,9,16,FALSE,FALSE,7,2483
"2484",43,46,9,16,FALSE,FALSE,7,2484
"2485",43,47,9,16,FALSE,FALSE,7,2485
"2486",43,40,9,16,FALSE,FALSE,7,2486
"2487",43,48,9,16,FALSE,FALSE,7,2487
"2488",44,43,9,16,FALSE,FALSE,7,2488
"2489",44,44,9,16,FALSE,FALSE,7,2489
"2490",44,45,9,16,FALSE,FALSE,7,2490
"2491",44,39,9,16,FALSE,FALSE,7,2491
"2492",44,46,9,16,FALSE,FALSE,7,2492
"2493",44,47,9,16,FALSE,FALSE,7,2493
"2494",44,40,9,16,FALSE,FALSE,7,2494
"2495",44,48,9,16,FALSE,FALSE,7,2495
"2496",45,43,9,16,FALSE,FALSE,7,2496
"2497",45,44,9,16,FALSE,FALSE,7,2497
"2498",45,45,9,16,FALSE,FALSE,7,2498
"2499",45,39,9,16,FALSE,FALSE,7,2499
"2500",45,46,9,16,FALSE,FALSE,7,2500
"2501",45,47,9,16,FALSE,FALSE,7,2501
"2502",45,40,9,16,FALSE,FALSE,7,2502
"2503",45,48,9,16,FALSE,FALSE,7,2503
"2504",39,43,9,16,FALSE,FALSE,7,2504
"2505",39,44,9,16,FALSE,FALSE,7,2505
"2506",39,45,9,16,FALSE,FALSE,7,2506
"2507",39,39,9,16,FALSE,FALSE,7,2507
"2508",39,46,9,16,FALSE,FALSE,7,2508
"2509",39,47,9,16,FALSE,FALSE,7,2509
"2510",39,40,9,16,FALSE,FALSE,7,2510
"2511",39,48,9,16,FALSE,FALSE,7,2511
"2512",46,43,9,16,FALSE,FALSE,7,2512
"2513",46,44,9,16,FALSE,FALSE,7,2513
"2514",46,45,9,16,FALSE,FALSE,7,2514
"2515",46,39,9,16,FALSE,FALSE,7,2515
"2516",46,46,9,16,FALSE,FALSE,7,2516
"2517",46,47,9,16,FALSE,FALSE,7,2517
"2518",46,40,9,16,FALSE,FALSE,7,2518
"2519",46,48,9,16,FALSE,FALSE,7,2519
"2520",47,43,9,16,FALSE,FALSE,7,2520
"2521",47,44,9,16,FALSE,FALSE,7,2521
"2522",47,45,9,16,FALSE,FALSE,7,2522
"2523",47,39,9,16,FALSE,FALSE,7,2523
"2524",47,46,9,16,FALSE,FALSE,7,2524
"2525",47,47,9,16,FALSE,FALSE,7,2525
"2526",47,40,9,16,FALSE,FALSE,7,2526
"2527",47,48,9,16,FALSE,FALSE,7,2527
"2528",40,43,9,16,FALSE,FALSE,7,2528
"2529",40,44,9,16,FALSE,FALSE,7,2529
"2530",40,45,9,16,FALSE,FALSE,7,2530
"2531",40,39,9,16,FALSE,FALSE,7,2531
"2532",40,46,9,16,FALSE,FALSE,7,2532
"2533",40,47,9,16,FALSE,FALSE,7,2533
"2534",40,40,9,16,FALSE,FALSE,7,2534
"2535",40,48,9,16,FALSE,FALSE,7,2535
"2536",48,43,9,16,FALSE,FALSE,7,2536
"2537",48,44,9,16,FALSE,FALSE,7,2537
"2538",48,45,9,16,FALSE,FALSE,7,2538
"2539",48,39,9,16,FALSE,FALSE,7,2539
"2540",48,46,9,16,FALSE,FALSE,7,2540
"2541",48,47,9,16,FALSE,FALSE,7,2541
"2542",48,40,9,16,FALSE,FALSE,7,2542
"2543",48,48,9,16,FALSE,FALSE,7,2543
"2544",43,43,9,16,FALSE,FALSE,7,2544
"2545",43,44,9,16,FALSE,FALSE,7,2545
"2546",43,45,9,16,FALSE,FALSE,7,2546
"2547",43,39,9,16,FALSE,FALSE,7,2547
"2548",43,46,9,16,FALSE,FALSE,7,2548
"2549",43,47,9,16,FALSE,FALSE,7,2549
"2550",43,40,9,16,FALSE,FALSE,7,2550
"2551",43,48,9,16,FALSE,FALSE,7,2551
"2552",44,43,9,16,FALSE,FALSE,7,2552
"2553",44,44,9,16,FALSE,FALSE,7,2553
"2554",44,45,9,16,FALSE,FALSE,7,2554
"2555",44,39,9,16,FALSE,FALSE,7,2555
"2556",44,46,9,16,FALSE,FALSE,7,2556
"2557",44,47,9,16,FALSE,FALSE,7,2557
"2558",44,40,9,16,FALSE,FALSE,7,2558
"2559",44,48,9,16,FALSE,FALSE,7,2559
"2560",45,43,9,16,FALSE,FALSE,7,2560
"2561",45,44,9,16,FALSE,FALSE,7,2561
"2562",45,45,9,16,FALSE,FALSE,7,2562
"2563",45,39,9,16,FALSE,FALSE,7,2563
"2564",45,46,9,16,FALSE,FALSE,7,2564
"2565",45,47,9,16,FALSE,FALSE,7,2565
"2566",45,40,9,16,FALSE,FALSE,7,2566
"2567",45,48,9,16,FALSE,FALSE,7,2567
"2568",39,43,9,16,FALSE,FALSE,7,2568
"2569",39,44,9,16,FALSE,FALSE,7,2569
"2570",39,45,9,16,FALSE,FALSE,7,2570
"2571",39,39,9,16,FALSE,FALSE,7,2571
"2572",39,46,9,16,FALSE,FALSE,7,2572
"2573",39,47,9,16,FALSE,FALSE,7,2573
"2574",39,40,9,16,FALSE,FALSE,7,2574
"2575",39,48,9,16,FALSE,FALSE,7,2575
"2576",46,43,9,16,FALSE,FALSE,7,2576
"2577",46,44,9,16,FALSE,FALSE,7,2577
"2578",46,45,9,16,FALSE,FALSE,7,2578
"2579",46,39,9,16,FALSE,FALSE,7,2579
"2580",46,46,9,16,FALSE,FALSE,7,2580
"2581",46,47,9,16,FALSE,FALSE,7,2581
"2582",46,40,9,16,FALSE,FALSE,7,2582
"2583",46,48,9,16,FALSE,FALSE,7,2583
"2584",47,43,9,16,FALSE,FALSE,7,2584
"2585",47,44,9,16,FALSE,FALSE,7,2585
"2586",47,45,9,16,FALSE,FALSE,7,2586
"2587",47,39,9,16,FALSE,FALSE,7,2587
"2588",47,46,9,16,FALSE,FALSE,7,2588
"2589",47,47,9,16,FALSE,FALSE,7,2589
"2590",47,40,9,16,FALSE,FALSE,7,2590
"2591",47,48,9,16,FALSE,FALSE,7,2591
"2592",40,43,9,16,FALSE,FALSE,7,2592
"2593",40,44,9,16,FALSE,FALSE,7,2593
"2594",40,45,9,16,FALSE,FALSE,7,2594
"2595",40,39,9,16,FALSE,FALSE,7,2595
"2596",40,46,9,16,FALSE,FALSE,7,2596
"2597",40,47,9,16,FALSE,FALSE,7,2597
"2598",40,40,9,16,FALSE,FALSE,7,2598
"2599",40,48,9,16,FALSE,FALSE,7,2599
"2600",48,43,9,16,FALSE,FALSE,7,2600
"2601",48,44,9,16,FALSE,FALSE,7,2601
"2602",48,45,9,16,FALSE,FALSE,7,2602
"2603",48,39,9,16,FALSE,FALSE,7,2603
"2604",48,46,9,16,FALSE,FALSE,7,2604
"2605",48,47,9,16,FALSE,FALSE,7,2605
"2606",48,40,9,16,FALSE,FALSE,7,2606
"2607",48,48,9,16,FALSE,FALSE,7,2607
"2608",43,43,10,16,FALSE,FALSE,6,2608
"2609",43,44,10,16,FALSE,FALSE,6,2609
"2610",43,45,10,16,FALSE,FALSE,6,2610
"2611",43,39,10,16,FALSE,FALSE,6,2611
"2612",43,46,10,16,FALSE,FALSE,6,2612
"2613",43,47,10,16,FALSE,FALSE,6,2613
"2614",43,40,10,16,FALSE,FALSE,6,2614
"2615",43,48,10,16,FALSE,FALSE,6,2615
"2616",44,43,10,16,FALSE,FALSE,6,2616
"2617",44,44,10,16,FALSE,FALSE,6,2617
"2618",44,45,10,16,FALSE,FALSE,6,2618
"2619",44,39,10,16,FALSE,FALSE,6,2619
"2620",44,46,10,16,FALSE,FALSE,6,2620
"2621",44,47,10,16,FALSE,FALSE,6,2621
"2622",44,40,10,16,FALSE,FALSE,6,2622
"2623",44,48,10,16,FALSE,FALSE,6,2623
"2624",45,43,10,16,FALSE,FALSE,6,2624
"2625",45,44,10,16,FALSE,FALSE,6,2625
"2626",45,45,10,16,FALSE,FALSE,6,2626
"2627",45,39,10,16,FALSE,FALSE,6,2627
"2628",45,46,10,16,FALSE,FALSE,6,2628
"2629",45,47,10,16,FALSE,FALSE,6,2629
"2630",45,40,10,16,FALSE,FALSE,6,2630
"2631",45,48,10,16,FALSE,FALSE,6,2631
"2632",39,43,10,16,FALSE,FALSE,6,2632
"2633",39,44,10,16,FALSE,FALSE,6,2633
"2634",39,45,10,16,FALSE,FALSE,6,2634
"2635",39,39,10,16,FALSE,FALSE,6,2635
"2636",39,46,10,16,FALSE,FALSE,6,2636
"2637",39,47,10,16,FALSE,FALSE,6,2637
"2638",39,40,10,16,FALSE,FALSE,6,2638
"2639",39,48,10,16,FALSE,FALSE,6,2639
"2640",46,43,10,16,FALSE,FALSE,6,2640
"2641",46,44,10,16,FALSE,FALSE,6,2641
"2642",46,45,10,16,FALSE,FALSE,6,2642
"2643",46,39,10,16,FALSE,FALSE,6,2643
"2644",46,46,10,16,FALSE,FALSE,6,2644
"2645",46,47,10,16,FALSE,FALSE,6,2645
"2646",46,40,10,16,FALSE,FALSE,6,2646
"2647",46,48,10,16,FALSE,FALSE,6,2647
"2648",47,43,10,16,FALSE,FALSE,6,2648
"2649",47,44,10,16,FALSE,FALSE,6,2649
"2650",47,45,10,16,FALSE,FALSE,6,2650
"2651",47,39,10,16,FALSE,FALSE,6,2651
"2652",47,46,10,16,FALSE,FALSE,6,2652
"2653",47,47,10,16,FALSE,FALSE,6,2653
"2654",47,40,10,16,FALSE,FALSE,6,2654
"2655",47,48,10,16,FALSE,FALSE,6,2655
"2656",40,43,10,16,FALSE,FALSE,6,2656
"2657",40,44,10,16,FALSE,FALSE,6,2657
"2658",40,45,10,16,FALSE,FALSE,6,2658
"2659",40,39,10,16,FALSE,FALSE,6,2659
"2660",40,46,10,16,FALSE,FALSE,6,2660
"2661",40,47,10,16,FALSE,FALSE,6,2661
"2662",40,40,10,16,FALSE,FALSE,6,2662
"2663",40,48,10,16,FALSE,FALSE,6,2663
"2664",48,43,10,16,FALSE,FALSE,6,2664
"2665",48,44,10,16,FALSE,FALSE,6,2665
"2666",48,45,10,16,FALSE,FALSE,6,2666
"2667",48,39,10,16,FALSE,FALSE,6,2667
"2668",48,46,10,16,FALSE,FALSE,6,2668
"2669",48,47,10,16,FALSE,FALSE,6,2669
"2670",48,40,10,16,FALSE,FALSE,6,2670
"2671",48,48,10,16,FALSE,FALSE,6,2671
"2672",43,43,10,16,FALSE,FALSE,6,2672
"2673",43,44,10,16,FALSE,FALSE,6,2673
"2674",43,45,10,16,FALSE,FALSE,6,2674
"2675",43,39,10,16,FALSE,FALSE,6,2675
"2676",43,46,10,16,FALSE,FALSE,6,2676
"2677",43,47,10,16,FALSE,FALSE,6,2677
"2678",43,40,10,16,FALSE,FALSE,6,2678
"2679",43,48,10,16,FALSE,FALSE,6,2679
"2680",44,43,10,16,FALSE,FALSE,6,2680
"2681",44,44,10,16,FALSE,FALSE,6,2681
"2682",44,45,10,16,FALSE,FALSE,6,2682
"2683",44,39,10,16,FALSE,FALSE,6,2683
"2684",44,46,10,16,FALSE,FALSE,6,2684
"2685",44,47,10,16,FALSE,FALSE,6,2685
"2686",44,40,10,16,FALSE,FALSE,6,2686
"2687",44,48,10,16,FALSE,FALSE,6,2687
"2688",45,43,10,16,FALSE,FALSE,6,2688
"2689",45,44,10,16,FALSE,FALSE,6,2689
"2690",45,45,10,16,FALSE,FALSE,6,2690
"2691",45,39,10,16,FALSE,FALSE,6,2691
"2692",45,46,10,16,FALSE,FALSE,6,2692
