"","id","autor","anio"
"619",11,"hernandez alcantara jose manuel","2004"
"620",11,"hernandez alcantara jose manuel","2014"
"621",11,"hernandez alcantara jose manuel","2006"
"622",11,"hernandez alcantara jose manuel","2005"
"623",11,"hernandez alcantara jose manuel","2015"
"624",11,"hernandez alcantara jose manuel","2009"
"625",11,"hernandez alcantara jose manuel","2009"
"626",11,"hernandez alcantara jose manuel","2006"
"627",11,"hernandez alcantara jose manuel","2006"
"628",11,"hernandez alcantara jose manuel","2006"
"629",11,"hernandez alcantara jose manuel","2015"
"630",11,"hernandez alcantara jose manuel","2011"
"631",11,"hernandez alcantara jose manuel","2011"
"632",11,"hernandez alcantara jose manuel","2018"
"633",11,"hernandez alcantara jose manuel","2011"
"634",11,"hernandez alcantara jose manuel","2014"
"635",11,"hernandez alcantara jose manuel","2013"
"636",11,"hernandez alcantara jose manuel","2016"
"637",11,"hernandez alcantara jose manuel","2008"
"638",11,"hernandez alcantara jose manuel","2009"
"639",11,"hernandez alcantara jose manuel","2017"
"640",11,"hernandez alcantara jose manuel","2015"
"641",11,"hernandez alcantara jose manuel","2009"
"642",11,"hernandez alcantara jose manuel","2017"
"643",11,"hernandez alcantara jose manuel","2013"
"644",11,"hernandez alcantara jose manuel","2011"
"645",11,"hernandez alcantara jose manuel","2017"
"646",11,"hernandez alcantara jose manuel","2016"
"647",11,"hernandez alcantara jose manuel","2015"
"648",11,"hernandez alcantara jose manuel","2012"
"649",11,"hernandez alcantara jose manuel","2017"
"650",11,"hernandez alcantara jose manuel","2014"
"651",11,"hernandez alcantara jose manuel","2018"
"652",11,"hernandez alcantara jose manuel","2016"
"653",11,"hernandez alcantara jose manuel","2018"
"654",11,"hernandez alcantara jose manuel","2017"
"655",12,"murrieta sanchez hector octavio","1998"
"656",12,"murrieta sanchez hector octavio","1999"
"657",12,"murrieta sanchez hector octavio","2000"
"658",12,"murrieta sanchez hector octavio","2005"
"659",12,"murrieta sanchez hector octavio","2001"
"660",12,"murrieta sanchez hector octavio","2001"
"661",12,"murrieta sanchez hector octavio","1996"
"662",12,"murrieta sanchez hector octavio","2009"
"663",12,"murrieta sanchez hector octavio","2001"
"664",12,"murrieta sanchez hector octavio","1996"
"665",12,"murrieta sanchez hector octavio","1996"
"666",12,"murrieta sanchez hector octavio","1996"
"667",12,"murrieta sanchez hector octavio","1996"
"668",12,"murrieta sanchez hector octavio","1997"
"669",12,"murrieta sanchez hector octavio","1997"
"670",12,"murrieta sanchez hector octavio","1997"
"671",12,"murrieta sanchez hector octavio","2007"
"672",12,"murrieta sanchez hector octavio","1998"
"673",12,"murrieta sanchez hector octavio","2007"
"674",12,"murrieta sanchez hector octavio","1998"
"675",12,"murrieta sanchez hector octavio","2003"
"676",12,"murrieta sanchez hector octavio","1998"
"677",12,"murrieta sanchez hector octavio","1999"
"678",12,"murrieta sanchez hector octavio","1999"
"679",12,"murrieta sanchez hector octavio","2011"
"680",12,"murrieta sanchez hector octavio","2000"
"681",12,"murrieta sanchez hector octavio","2001"
"682",12,"murrieta sanchez hector octavio","2005"
"683",12,"murrieta sanchez hector octavio","2009"
"684",12,"murrieta sanchez hector octavio","2006"
"685",12,"murrieta sanchez hector octavio","2006"
"686",12,"murrieta sanchez hector octavio","2006"
"687",12,"murrieta sanchez hector octavio","2006"
"688",12,"murrieta sanchez hector octavio","2002"
"689",12,"murrieta sanchez hector octavio","2003"
"690",12,"murrieta sanchez hector octavio","2004"
"691",12,"murrieta sanchez hector octavio","2004"
"692",12,"murrieta sanchez hector octavio","2005"
"693",12,"murrieta sanchez hector octavio","2013"
"694",12,"murrieta sanchez hector octavio","2004"
"695",12,"murrieta sanchez hector octavio","2009"
"696",12,"murrieta sanchez hector octavio","2008"
"697",12,"murrieta sanchez hector octavio","2005"
"698",12,"murrieta sanchez hector octavio","2009"
"699",12,"murrieta sanchez hector octavio","2017"
"700",12,"murrieta sanchez hector octavio","2006"
"701",12,"murrieta sanchez hector octavio","2015"
"702",12,"murrieta sanchez hector octavio","2011"
"703",12,"murrieta sanchez hector octavio","2007"
"704",12,"murrieta sanchez hector octavio","2016"
"705",12,"murrieta sanchez hector octavio","2008"
"706",12,"murrieta sanchez hector octavio","2009"
"707",12,"murrieta sanchez hector octavio","2015"
"708",12,"murrieta sanchez hector octavio","2008"
"709",12,"murrieta sanchez hector octavio","2008"
"710",12,"murrieta sanchez hector octavio","2018"
"711",12,"murrieta sanchez hector octavio","2017"
"712",12,"murrieta sanchez hector octavio","2018"
"713",12,"murrieta sanchez hector octavio","2014"
"714",12,"murrieta sanchez hector octavio","2015"
"715",12,"murrieta sanchez hector octavio","2017"
"716",12,"murrieta sanchez hector octavio","2015"
"717",12,"murrieta sanchez hector octavio","2015"
"718",12,"murrieta sanchez hector octavio","2017"
"719",12,"murrieta sanchez hector octavio","2016"
"720",12,"murrieta sanchez hector octavio","2014"
"721",12,"murrieta sanchez hector octavio","2013"
"722",12,"murrieta sanchez hector octavio","2016"
"723",12,"murrieta sanchez hector octavio","2018"
"724",12,"murrieta sanchez hector octavio","2018"
"725",12,"murrieta sanchez hector octavio","2012"
"726",12,"murrieta sanchez hector octavio","2013"
"727",12,"murrieta sanchez hector octavio","2015"
"728",12,"murrieta sanchez hector octavio","2017"
"729",12,"murrieta sanchez hector octavio","2017"
"730",13,"andrade ibarra eduardo","2010"
"731",13,"andrade ibarra eduardo","2003"
"732",13,"andrade ibarra eduardo","1971"
"733",13,"andrade ibarra eduardo","2015"
"734",13,"andrade ibarra eduardo","2001"
"735",13,"andrade ibarra eduardo","1997"
"736",13,"andrade ibarra eduardo","2009"
"737",13,"andrade ibarra eduardo","1974"
"738",13,"andrade ibarra eduardo","1980"
"739",13,"andrade ibarra eduardo","2014"
"740",13,"andrade ibarra eduardo","2017"
"741",13,"andrade ibarra eduardo","1975"
"742",13,"andrade ibarra eduardo","1993"
"743",13,"andrade ibarra eduardo","2005"
"744",13,"andrade ibarra eduardo","1980"
"745",13,"andrade ibarra eduardo","2007"
"746",13,"andrade ibarra eduardo","2012"
"747",13,"andrade ibarra eduardo","2009"
"748",13,"andrade ibarra eduardo","1980"
"749",13,"andrade ibarra eduardo","1994"
"750",13,"andrade ibarra eduardo","1997"
"751",13,"andrade ibarra eduardo","2012"
"752",13,"andrade ibarra eduardo","2006"
"753",13,"andrade ibarra eduardo","2000"
"754",13,"andrade ibarra eduardo","2004"
"755",13,"andrade ibarra eduardo","1999"
"756",13,"andrade ibarra eduardo","2010"
"757",13,"andrade ibarra eduardo","2003"
"758",13,"andrade ibarra eduardo","2001"
"759",13,"andrade ibarra eduardo","2015"
"760",13,"andrade ibarra eduardo","1993"
"761",13,"andrade ibarra eduardo","2005"
"762",13,"andrade ibarra eduardo","2017"
"763",13,"andrade ibarra eduardo","2015"
"764",13,"andrade ibarra eduardo","2000"
"765",13,"andrade ibarra eduardo","1994"
"766",13,"andrade ibarra eduardo","1979"
"767",13,"andrade ibarra eduardo","2005"
"768",13,"andrade ibarra eduardo","2000"
"769",13,"andrade ibarra eduardo","1994"
"770",13,"andrade ibarra eduardo","2008"
"771",13,"andrade ibarra eduardo","1997"
"772",13,"andrade ibarra eduardo","1995"
"773",13,"andrade ibarra eduardo","1992"
"774",13,"andrade ibarra eduardo","1997"
"775",13,"andrade ibarra eduardo","2015"
"776",13,"andrade ibarra eduardo","2010"
"777",13,"andrade ibarra eduardo","1991"
"778",13,"andrade ibarra eduardo","1996"
"779",13,"andrade ibarra eduardo","1998"
"780",13,"andrade ibarra eduardo","2018"
"781",13,"andrade ibarra eduardo","2010"
"782",13,"andrade ibarra eduardo","2016"
"783",13,"andrade ibarra eduardo","1998"
"784",13,"andrade ibarra eduardo","2003"
"785",13,"andrade ibarra eduardo","1996"
"786",13,"andrade ibarra eduardo","1997"
"787",13,"andrade ibarra eduardo","1978"
"788",13,"andrade ibarra eduardo","1997"
"789",13,"andrade ibarra eduardo","2012"
"790",13,"andrade ibarra eduardo","2015"
"791",13,"andrade ibarra eduardo","1999"
"792",13,"andrade ibarra eduardo","1998"
"793",13,"andrade ibarra eduardo","1996"
"794",13,"andrade ibarra eduardo","1996"
"795",13,"andrade ibarra eduardo","1988"
"796",13,"andrade ibarra eduardo","2010"
"797",13,"andrade ibarra eduardo","1998"
"798",13,"andrade ibarra eduardo","1991"
"799",13,"andrade ibarra eduardo","2007"
"800",13,"andrade ibarra eduardo","2000"
"801",13,"andrade ibarra eduardo","1996"
"802",13,"andrade ibarra eduardo","1974"
"803",13,"andrade ibarra eduardo","1974"
"804",13,"andrade ibarra eduardo","1992"
"805",13,"andrade ibarra eduardo","1997"
"806",13,"andrade ibarra eduardo","1998"
"807",13,"andrade ibarra eduardo","1996"
"808",13,"andrade ibarra eduardo","1994"
"809",13,"andrade ibarra eduardo","2016"
"810",13,"andrade ibarra eduardo","2008"
"811",13,"andrade ibarra eduardo","1999"
"812",13,"andrade ibarra eduardo","2007"
"813",13,"andrade ibarra eduardo","1998"
"814",13,"andrade ibarra eduardo","1979"
"815",13,"andrade ibarra eduardo","2007"
"816",13,"andrade ibarra eduardo","1998"
"817",13,"andrade ibarra eduardo","1991"
"818",13,"andrade ibarra eduardo","1991"
"819",13,"andrade ibarra eduardo","1993"
"820",13,"andrade ibarra eduardo","1990"
"821",13,"andrade ibarra eduardo","1992"
"822",13,"andrade ibarra eduardo","1998"
"823",13,"andrade ibarra eduardo","2001"
"824",13,"andrade ibarra eduardo","2011"
"825",13,"andrade ibarra eduardo","2001"
"826",13,"andrade ibarra eduardo","2014"
"827",13,"andrade ibarra eduardo","2003"
"828",13,"andrade ibarra eduardo","2012"
"829",13,"andrade ibarra eduardo","2012"
"830",13,"andrade ibarra eduardo","1997"
"831",13,"andrade ibarra eduardo","1993"
"832",13,"andrade ibarra eduardo","1993"
"833",13,"andrade ibarra eduardo","2003"
"834",13,"andrade ibarra eduardo","2001"
"835",13,"andrade ibarra eduardo","2004"
"836",13,"andrade ibarra eduardo","1988"
"837",13,"andrade ibarra eduardo","2014"
"838",13,"andrade ibarra eduardo","2000"
"839",13,"andrade ibarra eduardo","2004"
"840",13,"andrade ibarra eduardo","1998"
"841",13,"andrade ibarra eduardo","1999"
"842",13,"andrade ibarra eduardo","2002"
"843",13,"andrade ibarra eduardo","1999"
"844",13,"andrade ibarra eduardo","1972"
"845",13,"andrade ibarra eduardo","2012"
"846",13,"andrade ibarra eduardo","2003"
"847",13,"andrade ibarra eduardo","2007"
"848",13,"andrade ibarra eduardo","2000"
"849",13,"andrade ibarra eduardo","1999"
"850",13,"andrade ibarra eduardo","2007"
"851",13,"andrade ibarra eduardo","1991"
"852",13,"andrade ibarra eduardo","1987"
"853",13,"andrade ibarra eduardo","1999"
"854",13,"andrade ibarra eduardo","2014"
"855",13,"andrade ibarra eduardo","1977"
"856",13,"andrade ibarra eduardo","2015"
"857",13,"andrade ibarra eduardo","2008"
"858",13,"andrade ibarra eduardo","2001"
"859",13,"andrade ibarra eduardo","1973"
"860",13,"andrade ibarra eduardo","1998"
"861",13,"andrade ibarra eduardo","2001"
"862",13,"andrade ibarra eduardo","2012"
"863",13,"andrade ibarra eduardo","1977"
"864",13,"andrade ibarra eduardo","1979"
"865",13,"andrade ibarra eduardo","2014"
"866",13,"andrade ibarra eduardo","2011"
"867",13,"andrade ibarra eduardo","2014"
"868",13,"andrade ibarra eduardo","2011"
"869",13,"andrade ibarra eduardo","2003"
"870",13,"andrade ibarra eduardo","1996"
"871",13,"andrade ibarra eduardo","2016"
"872",13,"andrade ibarra eduardo","2016"
"873",13,"andrade ibarra eduardo","2011"
"874",14,"barron palos libertad","2013"
"875",14,"barron palos libertad","2002"
"876",14,"barron palos libertad","2007"
"877",14,"barron palos libertad","2004"
"878",14,"barron palos libertad","2016"
"879",14,"barron palos libertad","2005"
"880",14,"barron palos libertad","2002"
"881",14,"barron palos libertad","2009"
"882",14,"barron palos libertad","2015"
"883",14,"barron palos libertad","2010"
"884",14,"barron palos libertad","2010"
"885",14,"barron palos libertad","2010"
"886",14,"barron palos libertad","2007"
"887",14,"barron palos libertad","2004"
"888",14,"barron palos libertad","2011"
"889",14,"barron palos libertad","2011"
"890",14,"barron palos libertad","2006"
"891",14,"barron palos libertad","2009"
"892",14,"barron palos libertad","2009"
"893",14,"barron palos libertad","2010"
"894",14,"barron palos libertad","2007"
"895",14,"barron palos libertad","2008"
"896",14,"barron palos libertad","2016"
"897",14,"barron palos libertad","2016"
"898",14,"barron palos libertad","2008"
"899",14,"barron palos libertad","2009"
"900",14,"barron palos libertad","2008"
"901",14,"barron palos libertad","2016"
"902",14,"barron palos libertad","2018"
"903",14,"barron palos libertad","2015"
"904",14,"barron palos libertad","2017"
"905",14,"barron palos libertad","2015"
"906",14,"barron palos libertad","2017"
"907",14,"barron palos libertad","2017"
"908",14,"barron palos libertad","2017"
"909",14,"barron palos libertad","2018"
"910",14,"barron palos libertad","2017"
"911",14,"barron palos libertad","2018"
"912",14,"barron palos libertad","2015"
"913",14,"barron palos libertad","2018"
"914",15,"chavez lomeli efrain rafael","1998"
"915",15,"chavez lomeli efrain rafael","1986"
"916",15,"chavez lomeli efrain rafael","1987"
"917",15,"chavez lomeli efrain rafael","1987"
"918",15,"chavez lomeli efrain rafael","1987"
"919",15,"chavez lomeli efrain rafael","1988"
"920",15,"chavez lomeli efrain rafael","1988"
"921",15,"chavez lomeli efrain rafael","1991"
"922",15,"chavez lomeli efrain rafael","2004"
"923",15,"chavez lomeli efrain rafael","1992"
"924",15,"chavez lomeli efrain rafael","1993"
"925",15,"chavez lomeli efrain rafael","1993"
"926",15,"chavez lomeli efrain rafael","1993"
"927",15,"chavez lomeli efrain rafael","2008"
"928",15,"chavez lomeli efrain rafael","2000"
"929",15,"chavez lomeli efrain rafael","1995"
"930",15,"chavez lomeli efrain rafael","1996"
"931",15,"chavez lomeli efrain rafael","1996"
"932",15,"chavez lomeli efrain rafael","1996"
"933",15,"chavez lomeli efrain rafael","1996"
"934",15,"chavez lomeli efrain rafael","1996"
"935",15,"chavez lomeli efrain rafael","1996"
"936",15,"chavez lomeli efrain rafael","2002"
"937",15,"chavez lomeli efrain rafael","2002"
"938",15,"chavez lomeli efrain rafael","1997"
"939",15,"chavez lomeli efrain rafael","2016"
"940",15,"chavez lomeli efrain rafael","1998"
"941",15,"chavez lomeli efrain rafael","2003"
"942",15,"chavez lomeli efrain rafael","2007"
"943",15,"chavez lomeli efrain rafael","2004"
"944",15,"chavez lomeli efrain rafael","1999"
"945",15,"chavez lomeli efrain rafael","2004"
"946",15,"chavez lomeli efrain rafael","2008"
"947",15,"chavez lomeli efrain rafael","2004"
"948",15,"chavez lomeli efrain rafael","2004"
"949",15,"chavez lomeli efrain rafael","2016"
"950",15,"chavez lomeli efrain rafael","2001"
"951",15,"chavez lomeli efrain rafael","2002"
"952",15,"chavez lomeli efrain rafael","2003"
"953",15,"chavez lomeli efrain rafael","2006"
"954",15,"chavez lomeli efrain rafael","2001"
"955",15,"chavez lomeli efrain rafael","2012"
"956",15,"chavez lomeli efrain rafael","2002"
"957",15,"chavez lomeli efrain rafael","2002"
"958",15,"chavez lomeli efrain rafael","2010"
"959",15,"chavez lomeli efrain rafael","2007"
"960",15,"chavez lomeli efrain rafael","2007"
"961",15,"chavez lomeli efrain rafael","2004"
"962",15,"chavez lomeli efrain rafael","1999"
"963",15,"chavez lomeli efrain rafael","2007"
"964",15,"chavez lomeli efrain rafael","2004"
"965",15,"chavez lomeli efrain rafael","2005"
"966",15,"chavez lomeli efrain rafael","2009"
"967",15,"chavez lomeli efrain rafael","2006"
"968",15,"chavez lomeli efrain rafael","2014"
"969",15,"chavez lomeli efrain rafael","2010"
"970",15,"chavez lomeli efrain rafael","2007"
"971",15,"chavez lomeli efrain rafael","2018"
"972",15,"chavez lomeli efrain rafael","2018"
"973",15,"chavez lomeli efrain rafael","2014"
"974",15,"chavez lomeli efrain rafael","2015"
"975",15,"chavez lomeli efrain rafael","2009"
"976",15,"chavez lomeli efrain rafael","2011"
"977",15,"chavez lomeli efrain rafael","2011"
"978",15,"chavez lomeli efrain rafael","2009"
"979",15,"chavez lomeli efrain rafael","2015"
"980",15,"chavez lomeli efrain rafael","2017"
"981",15,"chavez lomeli efrain rafael","2010"
"982",15,"chavez lomeli efrain rafael","2018"
"983",15,"chavez lomeli efrain rafael","2017"
"984",15,"chavez lomeli efrain rafael","2017"
"985",15,"chavez lomeli efrain rafael","2017"
"986",15,"chavez lomeli efrain rafael","2017"
"987",15,"chavez lomeli efrain rafael","2012"
"988",15,"chavez lomeli efrain rafael","2016"
"989",15,"chavez lomeli efrain rafael","2017"
"990",15,"chavez lomeli efrain rafael","2017"
"991",15,"chavez lomeli efrain rafael","2015"
"992",15,"chavez lomeli efrain rafael","2018"
"993",15,"chavez lomeli efrain rafael","2016"
"994",15,"chavez lomeli efrain rafael","2017"
"995",15,"chavez lomeli efrain rafael","2017"
"996",15,"chavez lomeli efrain rafael","2014"
"997",16,"huerta hernandez arcadio","2001"
"998",16,"huerta hernandez arcadio","2007"
"999",16,"huerta hernandez arcadio","2003"
"1000",16,"huerta hernandez arcadio","1998"
"1001",16,"huerta hernandez arcadio","2007"
"1002",16,"huerta hernandez arcadio","2004"
"1003",16,"huerta hernandez arcadio","2004"
"1004",16,"huerta hernandez arcadio","2004"
"1005",16,"huerta hernandez arcadio","2000"
"1006",16,"huerta hernandez arcadio","2009"
"1007",16,"huerta hernandez arcadio","2012"
"1008",16,"huerta hernandez arcadio","2002"
"1009",16,"huerta hernandez arcadio","2002"
"1010",16,"huerta hernandez arcadio","2007"
"1011",16,"huerta hernandez arcadio","2008"
"1012",16,"huerta hernandez arcadio","2011"
"1013",16,"huerta hernandez arcadio","2014"
"1014",16,"huerta hernandez arcadio","2004"
"1015",16,"huerta hernandez arcadio","2005"
"1016",16,"huerta hernandez arcadio","2008"
"1017",16,"huerta hernandez arcadio","2006"
"1018",16,"huerta hernandez arcadio","2009"
"1019",16,"huerta hernandez arcadio","2006"
"1020",16,"huerta hernandez arcadio","2010"
"1021",16,"huerta hernandez arcadio","2015"
"1022",16,"huerta hernandez arcadio","2017"
"1023",16,"huerta hernandez arcadio","2015"
